trait_type	phenocode	pheno_sex	coding	modifier	description	description_more	coding_description	category	n_cases_full_cohort_both_sexes	n_cases_full_cohort_females	n_cases_full_cohort_males	pops	num_pops	n_cases_AFR	n_cases_AMR	n_cases_CSA	n_cases_EAS	n_cases_EUR	n_cases_MID	n_controls_AFR	n_controls_AMR	n_controls_CSA	n_controls_EAS	n_controls_EUR	n_controls_MID	saige_heritability_AFR	saige_heritability_AMR	saige_heritability_CSA	saige_heritability_EAS	saige_heritability_EUR	saige_heritability_MID	lambda_gc_AFR	lambda_gc_AMR	lambda_gc_CSA	lambda_gc_EAS	lambda_gc_EUR	lambda_gc_MID	filename	filename_tabix	aws_link	aws_link_tabix	wget	wget_tabix	size_in_bytes	size_in_bytes_tabix	md5_hex	md5_hex_tabix
continuous	2267	both_sexes			Use of sun/uv protection	ACE touchscreen question "Do you wear sun protection (e.g. sunscreen lotion, hat) when you spend time outdoors in the summer?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	479262	259899	219363	AFR,AMR,CSA,EAS,EUR,MID	6	6285	949	8190	2572	417485	1527	NA	NA	NA	NA	NA	NA	3.2450e-01	0.0000e+00	1.6742e-01	0.0000e+00	0.0000e+00	6.6154e-01	1.0237e+00	9.1400e-01	1.0083e+00	8.8696e-01	1.1921e+00	9.9343e-01	continuous-2267-both_sexes.tsv.bgz	continuous-2267-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2267-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2267-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2267-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2267-both_sexes.tsv.bgz.tbi	2023761609	2171251	f691ec02be62df3bff546bf9a3960fa4	58bcae5cf8f892eee9c2af79dc761218
continuous	22670	both_sexes		irnt	Minimum carotid IMT (intima-medial thickness) at 120 degrees	Minimum carotid IMT at 120 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24887	12877	12010	AFR,CSA,EUR	3	108	NA	239	NA	22536	NA	NA	NA	NA	NA	NA	NA	7.7144e-01	NA	0.0000e+00	NA	7.3274e-02	NA	1.0163e+00	NA	5.9839e-01	NA	1.0301e+00	NA	continuous-22670-both_sexes-irnt.tsv.bgz	continuous-22670-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22670-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22670-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22670-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22670-both_sexes-irnt.tsv.bgz.tbi	1155355333	1948328	37bffe3cc44a4026a93688f06a451f0e	f1854e4713377a30fd2c107687cb2256
continuous	22671	both_sexes		irnt	Mean carotid IMT (intima-medial thickness) at 120 degrees	Mean carotid IMT at 120 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24887	12877	12010	AFR,CSA,EAS,EUR	4	108	NA	239	109	22536	NA	NA	NA	NA	NA	NA	NA	6.7574e-01	NA	0.0000e+00	8.0820e-01	6.8931e-02	NA	1.0415e+00	NA	8.3823e-01	1.0155e+00	1.0567e+00	NA	continuous-22671-both_sexes-irnt.tsv.bgz	continuous-22671-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22671-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22671-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22671-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22671-both_sexes-irnt.tsv.bgz.tbi	1293316564	2000594	4c2021416a9c33301e895de6ce170dbe	2403cae90e4dde41ebd09530fb6b5b08
continuous	22672	both_sexes		irnt	Maximum carotid IMT (intima-medial thickness) at 120 degrees	Maximum carotid IMT at 120 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24887	12877	12010	AFR,CSA,EAS,EUR	4	108	NA	239	109	22536	NA	NA	NA	NA	NA	NA	NA	8.0974e-01	NA	0.0000e+00	0.0000e+00	3.7002e-02	NA	1.0128e+00	NA	6.2529e-01	8.9946e-01	1.0386e+00	NA	continuous-22672-both_sexes-irnt.tsv.bgz	continuous-22672-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22672-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22672-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22672-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22672-both_sexes-irnt.tsv.bgz.tbi	1294322786	2000515	cffc019533730aaa6a3247f5f723c51c	7489a16314ca59290419ec96ea971c10
continuous	22673	both_sexes		irnt	Minimum carotid IMT (intima-medial thickness) at 150 degrees	Minimum carotid IMT at 150 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24990	12914	12076	AFR,CSA,EAS,EUR	4	108	NA	242	109	22623	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	8.2984e-01	4.3571e-01	9.8513e-02	NA	5.0663e-01	NA	9.8981e-01	1.0064e+00	1.0545e+00	NA	continuous-22673-both_sexes-irnt.tsv.bgz	continuous-22673-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22673-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22673-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22673-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22673-both_sexes-irnt.tsv.bgz.tbi	1296798987	2000506	844e47a13d54937b589ea1364070a276	587a095d3ba793cc9b8a4c9ac8ecc7db
continuous	22674	both_sexes		irnt	Mean carotid IMT (intima-medial thickness) at 150 degrees	Mean carotid IMT at 150 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24990	12914	12076	AFR,EUR	2	108	NA	NA	NA	22623	NA	NA	NA	NA	NA	NA	NA	9.6367e-01	NA	NA	NA	1.0488e-01	NA	1.0369e+00	NA	NA	NA	1.0222e+00	NA	continuous-22674-both_sexes-irnt.tsv.bgz	continuous-22674-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22674-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22674-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22674-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22674-both_sexes-irnt.tsv.bgz.tbi	948374937	1886149	86f4f08ebefecea0e5f318bd6cd4f999	30af40f4c90484d30508ad449d954ff6
continuous	22675	both_sexes		irnt	Maximum carotid IMT (intima-medial thickness) at 150 degrees	Maximum carotid IMT at 150 degrees (on right side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24990	12914	12076	CSA,EUR	2	NA	NA	242	NA	22623	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.2669e-01	NA	8.0773e-02	NA	NA	NA	1.0321e+00	NA	1.0197e+00	NA	continuous-22675-both_sexes-irnt.tsv.bgz	continuous-22675-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22675-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22675-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22675-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22675-both_sexes-irnt.tsv.bgz.tbi	870359643	1869730	2c7a1a5d85f21c045f1fcfd7b01d5687	7b761c9e497ce9f1147009218c245c1d
continuous	22676	both_sexes		irnt	Minimum carotid IMT (intima-medial thickness) at 210 degrees	Minimum carotid IMT at 210 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24917	12899	12018	CSA,EUR	2	NA	NA	243	NA	22559	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	6.9529e-02	NA	NA	NA	6.9511e-01	NA	1.0352e+00	NA	continuous-22676-both_sexes-irnt.tsv.bgz	continuous-22676-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22676-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22676-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22676-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22676-both_sexes-irnt.tsv.bgz.tbi	869398168	1869701	102375ade61861d655cf05352b90d471	453a62e0dedf6256a7796ddae0f3d916
continuous	22677	both_sexes		irnt	Mean carotid IMT (intima-medial thickness) at 210 degrees	Mean carotid IMT at 210 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24917	12899	12018	CSA,EAS,EUR	3	NA	NA	243	106	22559	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7047e-01	8.5943e-01	8.2577e-02	NA	NA	NA	1.0141e+00	1.0294e+00	1.0313e+00	NA	continuous-22677-both_sexes-irnt.tsv.bgz	continuous-22677-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22677-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22677-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22677-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22677-both_sexes-irnt.tsv.bgz.tbi	1013092462	1923425	8bad9c6ee8785c3c49f73ef7ce66d8dc	c2f59328b7afd507bcc9638d5ee8d370
continuous	22678	both_sexes		irnt	Maximum carotid IMT (intima-medial thickness) at 210 degrees	Maximum carotid IMT at 210 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24917	12899	12018	AFR,CSA,EAS,EUR	4	105	NA	243	106	22559	NA	NA	NA	NA	NA	NA	NA	4.8122e-02	NA	4.9142e-01	0.0000e+00	6.8122e-02	NA	1.0030e+00	NA	9.9422e-01	8.6221e-01	1.0234e+00	NA	continuous-22678-both_sexes-irnt.tsv.bgz	continuous-22678-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22678-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22678-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22678-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22678-both_sexes-irnt.tsv.bgz.tbi	1293336116	2000637	96a59bee5bac7e864213b27eba4a77a6	63fe00bc3d8876278854683732bbc607
continuous	22679	both_sexes		irnt	Minimum carotid IMT (intima-medial thickness) at 240 degrees	Minimum carotid IMT at 240 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24721	12800	11921	CSA,EAS,EUR	3	NA	NA	236	106	22382	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	8.6122e-01	8.1146e-02	NA	NA	NA	7.2442e-01	9.9809e-01	1.0443e+00	NA	continuous-22679-both_sexes-irnt.tsv.bgz	continuous-22679-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22679-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22679-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22679-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22679-both_sexes-irnt.tsv.bgz.tbi	1010084144	1922940	c16217545492cc289d102e4f4bace51f	b424c8b38add7f92a0d1bf6643ffe42b
continuous	22680	both_sexes		irnt	Mean carotid IMT (intima-medial thickness) at 240 degrees	Mean carotid IMT at 240 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24721	12800	11921	CSA,EUR	2	NA	NA	236	NA	22382	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5872e-02	NA	1.0043e-01	NA	NA	NA	1.0074e+00	NA	1.0521e+00	NA	continuous-22680-both_sexes-irnt.tsv.bgz	continuous-22680-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22680-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22680-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22680-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22680-both_sexes-irnt.tsv.bgz.tbi	868857722	1869534	eccc024062abe8d341e7aee17059ba01	a2d8e11a2cde791c8b30df1f9a9572ab
continuous	22681	both_sexes		irnt	Maximum carotid IMT (intima-medial thickness) at 240 degrees	Maximum carotid IMT at 240 degrees (on left side).	NA	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound	24721	12800	11921	CSA,EUR	2	NA	NA	236	NA	22382	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.4692e-01	NA	8.9330e-02	NA	NA	NA	1.0016e+00	NA	1.0453e+00	NA	continuous-22681-both_sexes-irnt.tsv.bgz	continuous-22681-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22681-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22681-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22681-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22681-both_sexes-irnt.tsv.bgz.tbi	868761860	1869723	fd52e1f8a0db108af137f201627c7b5a	150d7839d94d13e7b945b4c5be2225c0
continuous	22702	both_sexes		irnt	Home location - east co-ordinate (rounded)	This location information is based on the postcode for an address at which the participant is believed to have been resident, derived from a number of sources.   The location co-ordinates use the Ordnance Survey (OSGB) reference, rounded to the nearest Kilometre. This East co-ordinate needs to be used in conjunction with the North co-ordinate in ~F22704~.   For most purposes, grid co-ordinates rounded to a 1Km distance will provide sufficient information on location of residence at assessment. Research proposals that require location details to a finer level of granularity (i.e. 100m) should request ~F22701~ and ~F22703~, however special approval will be required to release the more detailed information.   In some cases participants will appear to be at the same location at consecutive times. This occurs because there is a difference of under 1Km in the distance between two consecutive locations according to the more granular data.	NA	Additional exposures > Local environment > Home locations	484259	262610	221649	AFR,AMR,CSA,EAS,EUR	5	6636	980	8876	2708	420525	NA	NA	NA	NA	NA	NA	NA	7.6298e-01	8.4375e-01	7.2180e-01	1.3360e-01	5.8685e-02	NA	1.0469e+00	1.0118e+00	1.0423e+00	1.0330e+00	1.5855e+00	NA	continuous-22702-both_sexes-irnt.tsv.bgz	continuous-22702-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22702-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22702-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22702-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22702-both_sexes-irnt.tsv.bgz.tbi	1820150623	2115131	f6b932c31c6c2b4e60072eb42387beec	7f5b0217823c1c7d22b3b768eb6dd982
continuous	22704	both_sexes		irnt	Home location - north co-ordinate (rounded)	This location information is based on the postcode for an address at which the participant is believed to have been resident, derived from a number of sources.   The location co-ordinates use the Ordnance Survey (OSGB) reference, rounded to the nearest Kilometre. This North co-ordinate needs to be used in conjunction with the East co-ordinate in ~F22702~.   For most purposes, grid co-ordinates rounded to a 1Km distance will provide sufficient information on location of residence at assessment. Research proposals that require location details to a finer level of granularity (i.e. 100m) should request ~F22701~ and ~F22703~, however special approval will be required to release the more detailed information.   In some cases participants will appear to be at the same location at consecutive times. This occurs because there is a difference of under 1Km in the distance between two consecutive locations according to the more granular data.	NA	Additional exposures > Local environment > Home locations	484259	262610	221649	AFR,CSA,EAS,EUR	4	6636	NA	8876	2708	420525	NA	NA	NA	NA	NA	NA	NA	4.7182e-01	NA	7.7150e-01	0.0000e+00	5.4379e-02	NA	1.0209e+00	NA	1.0308e+00	9.9822e-01	1.6554e+00	NA	continuous-22704-both_sexes-irnt.tsv.bgz	continuous-22704-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22704-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22704-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22704-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22704-both_sexes-irnt.tsv.bgz.tbi	1639695560	2060260	4166839e7474f64b062f0623b8220577	82692dfc642326cd35501d1efc965148
continuous	2277	both_sexes			Frequency of solarium/sunlamp use	ACE touchscreen question "How many times a year would you use a solarium or sunlamp?" The following checks were performed:  If answer > 9999 then rejected  If answer > 400 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	454495	246060	208435	CSA,EUR,MID	3	NA	NA	7515	NA	396520	1372	NA	NA	NA	NA	NA	NA	NA	NA	3.4528e-01	NA	0.0000e+00	1.2445e-01	NA	NA	1.0542e+00	NA	1.0933e+00	1.0528e+00	continuous-2277-both_sexes.tsv.bgz	continuous-2277-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2277-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2277-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2277-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2277-both_sexes.tsv.bgz.tbi	1288812718	1972513	e138c592422c34b1894a07e7567119b0	cc7ec0cb262843ac30bd33cfe90f65eb
continuous	2296	both_sexes			Falls in the last year	ACE touchscreen question "In the last year have you had any falls?"	NA	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	482111	261525	220586	AFR,AMR,CSA,EAS,EUR,MID	6	6497	949	8429	2596	419572	1527	NA	NA	NA	NA	NA	NA	0.0000e+00	0.0000e+00	9.3567e-02	0.0000e+00	0.0000e+00	0.0000e+00	9.5108e-01	8.4787e-01	9.9892e-01	1.0256e+00	1.1018e+00	9.7717e-01	continuous-2296-both_sexes.tsv.bgz	continuous-2296-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2296-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2296-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2296-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2296-both_sexes.tsv.bgz.tbi	2023499222	2171135	cabaf53deebfe3c46e8f1323f941f96f	9e0355fe09a81b2e156493082e337e99
continuous	2306	both_sexes			Weight change compared with 1 year ago	ACE touchscreen question "Compared with one year ago, has your weight changed?"	NA	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	474879	257737	217142	AFR,AMR,EAS,EUR,MID	5	6214	942	NA	2564	413501	1504	NA	NA	NA	NA	NA	NA	5.3677e-02	0.0000e+00	NA	1.0519e-01	0.0000e+00	0.0000e+00	9.9841e-01	9.8406e-01	NA	9.8961e-01	1.0396e+00	9.0576e-01	continuous-2306-both_sexes.tsv.bgz	continuous-2306-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2306-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2306-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2306-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2306-both_sexes.tsv.bgz.tbi	1772354239	2108421	f574de037130a3bcedbb48e95b0a17e0	8a7eba39ff51bb41ba33103bf0c52236
continuous	23098	both_sexes		irnt	Weight	Weight of person taken during impedance measurement. 0.1 increments. Range 0 - 200Kg.	NA	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	475586	258188	217398	AFR,AMR,CSA,EAS,EUR,MID	6	6458	962	8658	2662	413194	1535	NA	NA	NA	NA	NA	NA	3.7262e-01	6.6266e-01	3.9960e-01	4.2497e-01	1.1712e-01	6.1698e-01	1.0284e+00	9.9919e-01	1.0159e+00	9.9157e-01	1.8458e+00	1.0118e+00	continuous-23098-both_sexes-irnt.tsv.bgz	continuous-23098-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-23098-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-23098-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-23098-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-23098-both_sexes-irnt.tsv.bgz.tbi	2023969933	2171444	a6175d28e6dcc8a3cfac4813794ec22f	90fcbc477740454271dcfbdf5fec6811
continuous	23099	both_sexes		irnt	Body fat percentage	Body composition estimation by impedance measurement. Body fat percentage Body fat percentage. Range 1% - 75% in 0.1% increments.	NA	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	475314	258185	217129	AFR,CSA,EAS,EUR,MID	5	6455	NA	8654	2658	412960	1535	NA	NA	NA	NA	NA	NA	3.5396e-01	NA	3.7030e-01	3.7438e-01	0.0000e+00	6.8882e-01	1.0297e+00	NA	1.0188e+00	1.0024e+00	1.5052e+00	1.0103e+00	continuous-23099-both_sexes-irnt.tsv.bgz	continuous-23099-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-23099-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-23099-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-23099-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-23099-both_sexes-irnt.tsv.bgz.tbi	1851135681	2121101	4c8a8ae16fc345915b0d2c7378229a4b	7aa334e063638b82d102add47c4b43cb
